  0.0, 26.4, 25.6, 22.9, 24.6,  23.2, 66.0, 16.5 
  0.0, 26.4, 25.4, 23.0, 24.6,  23.5, 93.0, 22.3 
  1.1, 26.4, 25.4, 23.0, 24.6,  23.5, 95.0, 22.7 
  2.2, 26.3, 25.4, 22.9, 24.5,  23.5, 93.0, 22.3 
  3.4, 26.4, 25.5, 23.0, 24.6,  23.4, 95.0, 22.6 
  4.5, 26.4, 25.6, 23.0, 24.7,  23.6, 93.0, 22.4 
  5.6, 26.5, 25.6, 23.0, 24.6,  23.5, 93.0, 22.3 
  6.7, 26.3, 25.4, 23.0, 24.6,  23.2, 93.0, 22.0 
  7.8, 26.3, 25.5, 22.9, 24.6,  23.2, 95.0, 22.4 
  8.9, 26.3, 25.5, 23.0, 24.6,  23.2, 93.0, 22.0 
 10.1, 26.2, 25.5, 22.9, 24.6,  23.1, 93.0, 21.9 
 11.2, 26.2, 25.5, 23.0, 24.6,  23.2, 93.0, 22.0 
 12.3, 26.2, 25.4, 22.9, 24.6,  23.2, 95.0, 22.3 
 13.4, 26.2, 25.4, 23.0, 24.6,  23.2, 95.0, 22.3 
 14.5, 26.2, 25.4, 23.0, 24.6,  23.1, 95.0, 22.3 
 15.6, 26.3, 25.4, 23.0, 24.6,  23.2, 95.0, 22.3 
 16.8, 26.2, 25.4, 23.0, 24.5,  23.2, 93.0, 22.0 
 17.9, 26.2, 25.3, 23.0, 24.5,  22.9, 95.0, 22.1 
 19.0, 26.3, 25.4, 23.0, 24.5,  23.0, 93.0, 21.8 
 20.1, 26.3, 25.4, 23.0, 24.5,  22.9, 95.0, 22.0 
 21.2, 26.2, 25.3, 23.0, 24.4,  23.0, 95.0, 22.1 
 22.3, 26.1, 25.4, 23.8, 24.4,  23.1, 95.0, 22.3 
 23.5, 26.4, 25.5, 25.2, 24.6,  23.2, 95.0, 22.3 
 24.6, 26.5, 25.6, 26.2, 24.6,  23.2, 93.0, 22.0 
 25.7, 26.5, 25.6, 26.9, 24.6,  23.3, 95.0, 22.5 
 26.8, 26.6, 25.6, 26.6, 24.7,  23.3, 93.0, 22.1 
 28.0, 26.5, 25.6, 26.1, 24.7,  23.4, 93.0, 22.2 
 29.1, 26.4, 25.6, 25.5, 24.6,  23.4, 93.0, 22.2 
 30.2, 26.5, 25.6, 25.2, 24.7,  23.4,  0.0, 22.2 
 31.3, 26.4, 25.5, 24.8, 24.6,  23.4, 93.0, 22.2 
 32.4, 26.4, 25.6, 24.6, 24.6,  23.4, 95.0, 22.6 
 33.5, 26.5, 25.6, 24.4, 24.6,  23.4,  0.0, 22.6 
 34.7, 26.4, 25.6, 24.2, 24.6,  23.5, 95.0, 22.7 
 35.8, 26.5, 25.6, 24.2, 24.6,  23.6,  0.0, 22.7 
 36.9, 26.4, 25.5, 23.9, 24.6,  23.6, 95.0, 22.7 
 38.0, 26.6, 25.6, 23.9, 24.6,  23.6, 95.0, 22.7 
 39.1, 26.7, 25.6, 24.1, 24.7,  23.8,  0.0, 22.7 
 40.2, 26.6, 25.6, 24.2, 24.6,  23.7,  0.0, 22.7 
 41.4, 26.9, 25.8, 24.6, 24.8,  23.9, 95.0, 23.1 
 42.5, 26.9, 25.6, 24.0, 24.6,  23.9, 93.0, 22.7 
 43.6, 26.9, 25.6, 23.9, 24.7,  23.9,  0.0, 22.7 
 44.7, 26.9, 25.7, 23.9, 24.7,  24.0, 95.0, 23.2 
 45.8, 26.9, 25.7, 23.7, 24.6,  24.0, 95.0, 23.2 
 47.0, 26.9, 25.6, 23.7, 24.6,  24.2, 95.0, 23.4 
 48.1, 26.8, 25.6, 23.7, 24.6,  24.1, 93.0, 22.9 
 49.2, 26.8, 25.6, 23.7, 24.7,  24.2, 95.0, 23.4 
 50.3, 26.8, 25.6, 23.7, 24.6,  24.2, 95.0, 23.4 
 51.4, 26.9, 25.8, 23.9, 24.9,  24.4, 95.0, 23.5 
 52.5, 26.8, 25.7, 23.9, 24.7,  24.2,  0.0, 23.5 
 53.7, 26.8, 25.7, 23.8, 24.7,  24.2, 95.0, 23.3 
 54.8, 26.6, 25.6, 23.6, 24.6,  24.1, 95.0, 23.2 
 55.9, 26.7, 25.6, 23.7, 24.8,  24.2, 93.0, 22.9 
 57.0, 26.6, 25.6, 23.6, 24.8,  24.3, 95.0, 23.4 
 58.1, 26.6, 25.6, 23.6, 24.7,  24.3, 95.0, 23.4 
 59.2, 26.6, 25.6, 24.3, 24.8,  24.4, 93.0, 23.2 
 60.4, 26.8, 25.6, 24.9, 24.8,  24.3,  0.0, 23.2 
 61.5, 26.9, 25.7, 25.4, 24.8,  24.2, 95.0, 23.4 
 62.6, 26.9, 25.6, 25.6, 24.7,  24.2,  0.0, 23.4 
 63.7, 27.1, 25.8, 25.7, 24.8,  24.2, 95.0, 23.4 
 64.9, 27.0, 25.8, 25.3, 24.9,  24.3, 95.0, 23.4 
 66.0, 27.0, 25.8, 24.9, 24.8,  24.2, 95.0, 23.3 
 67.1, 26.9, 25.9, 24.6, 24.8,  24.1, 95.0, 23.3 
 68.2, 26.9, 25.9, 24.5, 24.8,  24.1, 95.0, 23.3 
 69.3, 26.9, 25.8, 24.4, 24.8,  24.0, 93.0, 22.8 
 70.4, 26.8, 25.8, 24.3, 24.7,  24.0, 95.0, 23.2 
 71.5, 26.8, 25.7, 24.2, 24.7,  23.9,  0.0, 23.2 
 72.7, 26.7, 25.7, 24.1, 24.7,  23.9, 93.0, 22.7 
 73.8, 26.7, 25.7, 23.9, 24.7,  23.9, 95.0, 23.1 
